,latitude_ERA,longitude_ERA,MODIS_LST,V15_prediction,V20_prediction,V20X_prediction,V15X_prediction,V15_error,V20_error,V20X_error,V15X_error,delta,deltaX,deltaX15,values,step,surface,latitude,longitude,change_in_cl,V15_cl,V20_cl,percentage_change_in_cl,heightAboveGround,change_in_si10,V15_si10,V20_si10,percentage_change_in_si10,change_in_cvh,V15_cvh,V20_cvh,percentage_change_in_cvh,change_in_cvl,V15_cvl,V20_cvl,percentage_change_in_cvl,change_in_lsm,V15_lsm,V20_lsm,percentage_change_in_lsm,change_in_dl,V15_dl,V20_dl,percentage_change_in_dl,cl_change_is_significant,si10_change_is_significant,cvh_change_is_significant,cvl_change_is_significant,lsm_change_is_significant,dl_change_is_significant,bitstring
22638,-16.440275878947272,-73.40625,309.0059,305.07843,304.0966,307.30487,301.80258,5.802208,6.554216,4.3807683,4.648126,0.75200796,-1.4214396,-1.1540818,346299,0 days,0.0,-16.440275878947272,-73.40625,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.01089716,0.04138124,0.03048408,-0.26333573,-75.41699,563.51855,488.10156,-0.13383232,False,False,False,False,False,True,000100
22639,-16.440275878947272,-73.125,313.3224,309.7217,307.65015,307.83707,301.8801,4.228998,5.985373,5.815191,4.339108,1.7563748,1.5861926,0.110109806,346300,0 days,0.0,-16.440275878947272,-73.125,0.00061798096,0.0,0.00061798096,inf,10.0,0.0,0.0,0.0,,0.0,0.03491211,0.03491211,0.0,1.0848045e-05,0.17833388,0.17834473,6.0829974e-05,-0.034265995,0.56259835,0.52833235,-0.060906675,138.91895,25.0,163.91895,5.556758,False,False,False,False,False,True,000100
22640,-16.440275878947272,-72.84375,315.9316,312.21588,310.24136,314.77313,306.03186,4.3625565,6.0099144,3.2412841,6.27742,1.647358,-1.1212723,1.9148636,346301,0 days,0.0,-16.440275878947272,-72.84375,-0.046985865,0.046985865,0.0,-1.0,10.0,0.0,0.0,0.0,,0.0,0.0051879883,0.0051879883,0.0,5.2452087e-06,0.30071497,0.3007202,1.744246e-05,-0.013363838,0.95301414,0.9396503,-0.014022707,-265.55176,309.09863,43.546875,-0.85911655,False,False,False,False,False,True,000100
22653,-16.440275878947272,-69.1875,298.5641,303.80307,303.52466,302.86978,300.78723,5.5998125,5.302814,4.788333,4.3855205,-0.2969985,-0.81147957,-1.214292,346314,0 days,0.0,-16.440275878947272,-69.1875,-0.00572598,0.024242759,0.018516779,-0.2361934,10.0,0.00024414062,0.0,0.00024414062,inf,0.0,0.0038452148,0.0038452148,0.0,1.013279e-05,0.9655355,0.96554565,1.0494477e-05,0.00572598,0.97575724,0.9814832,0.005868242,1.3837891,140.0,141.38379,0.0098842075,False,False,False,False,False,False,000000
22656,-16.440275878947272,-68.34375,298.72708,304.93155,303.25494,305.34247,301.8404,6.408408,5.17382,6.8131084,4.2003446,-1.2345881,0.40470028,-2.2080636,346317,0 days,0.0,-16.440275878947272,-68.34375,0.00039875507,0.0,0.00039875507,inf,10.0,0.0,0.0,0.0,,0.0,0.00021362305,0.00021362305,0.0,7.867813e-06,0.99550605,0.9955139,7.903331e-06,-0.00039875507,1.0,0.99960124,-0.00039875507,-7.0,25.0,18.0,-0.28,False,False,False,False,False,True,000100
22761,-16.440275878947272,11.8125,315.36633,311.30875,309.88065,315.72495,305.17355,5.5226235,6.4045277,4.0875525,2.4881842,0.8819041,-1.435071,-3.0344393,345322,0 days,0.0,-16.440275878947272,11.8125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.011734605,0.46746564,0.45573103,-0.025102604,-10.3671875,32.461914,22.094727,-0.31936464,False,False,False,False,False,True,000100
22937,-16.440275878947272,139.21875,308.20816,303.5048,303.66412,304.03006,310.9691,5.4052734,5.2602816,5.110679,3.850858,-0.14499187,-0.2945943,-1.5544155,345775,0 days,0.0,-16.440275878947272,139.21875,9.298325e-06,0.0,9.298325e-06,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.020823479,0.12240112,0.1432246,0.1701249,8.996094,3.6054688,12.6015625,2.4951246,False,False,False,False,False,True,000100
22960,-16.440275878947272,168.46875,296.80676,306.7237,306.37784,305.40735,299.48987,9.916952,9.571077,8.600582,2.5602303,-0.3458748,-1.31637,-7.356722,345879,0 days,0.0,-16.440275878947272,168.46875,2.69413e-05,0.0,2.69413e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0065340996,0.0047158003,0.0112499,1.385576,-134.93262,1452.9492,1318.0166,-0.09286809,False,False,False,False,False,False,000000
22966,-16.159245526934242,-73.96875,312.95523,306.11572,305.52625,309.17972,299.91537,7.143687,7.619238,4.7235537,2.2741997,0.47555113,-2.420133,-4.869487,345017,0 days,0.0,-16.159245526934242,-73.96875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.022365093,0.14814258,0.12577748,-0.15097006,-149.90918,584.749,434.83984,-0.256365,False,False,False,False,False,True,000100
22967,-16.159245526934242,-73.6875,314.68723,305.13452,305.11603,309.7179,296.37503,9.58704,9.6003475,5.311536,2.5756643,0.013307571,-4.275504,-7.0113754,345018,0 days,0.0,-16.159245526934242,-73.6875,-0.24109077,0.24109077,0.0,-1.0,10.0,0.0,0.0,0.0,,0.0,0.0625,0.0625,0.0,-1.4424324e-05,0.10185158,0.10183716,-0.00014162101,-0.03486085,0.7589092,0.7240484,-0.045935467,-107.481445,224.2002,116.71875,-0.4793994,True,False,False,False,False,True,100100
22968,-16.159245526934242,-73.40625,317.34235,309.1081,307.69846,310.65475,303.6113,8.2983,9.667832,6.850458,3.6333115,1.3695326,-1.4478416,-4.6649885,345019,0 days,0.0,-16.159245526934242,-73.40625,-0.010083079,0.0101059675,2.2888184e-05,-0.9977352,10.0,0.0,0.0,0.0,,0.0,0.13085938,0.13085938,0.0,-9.894371e-06,0.03446424,0.034454346,-0.00028709095,-0.009317994,0.98989403,0.98057604,-0.009413123,-10.547852,51.679688,41.131836,-0.20410053,False,False,False,False,False,True,000100
23193,-16.159245526934242,40.21875,307.6665,302.7881,302.619,303.39258,305.3936,5.2730517,5.4989877,5.3381314,2.259089,0.22593594,0.06507969,-3.0139627,344143,0 days,0.0,-16.159245526934242,40.21875,0.00020670891,0.0,0.00020670891,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0006381273,0.007067561,0.0077056885,0.09028961,72.34375,291.28223,363.62598,0.24836308,False,False,False,False,False,True,000100
23264,-16.159245526934242,137.53125,311.10098,304.9216,305.6919,307.1796,313.51877,6.4901767,5.888268,4.8259606,3.6248426,-0.6019087,-1.664216,-2.865334,344489,0 days,0.0,-16.159245526934242,137.53125,0.00615108,0.0,0.00615108,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.14917362,0.3035525,0.45272613,0.49142608,1.3496094,2.3203125,3.6699219,0.58164984,False,False,False,False,True,True,000110
23265,-16.159245526934242,137.8125,309.25024,304.21005,304.09537,304.27255,312.0266,5.50808,5.611932,5.401196,4.8309507,0.103851795,-0.106884,-0.67712927,344490,0 days,0.0,-16.159245526934242,137.8125,0.00043606758,0.0,0.00043606758,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.019389153,0.020433307,0.03982246,0.9488994,8.21582,2.9375,11.15332,2.796875,False,False,False,False,False,True,000100
23285,-16.159245526934242,168.1875,297.48474,303.5839,302.59344,303.68182,298.63983,6.136,5.140801,6.232268,2.3063283,-0.9951992,0.0962677,-3.8296719,344598,0 days,0.0,-16.159245526934242,168.1875,0.004814625,0.0,0.004814625,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.01971078,0.38471353,0.4044243,0.051234953,214.6084,518.19434,732.80273,0.41414654,False,False,False,False,False,True,000100
23287,-16.159245526934242,179.71875,298.4027,303.80276,305.01096,304.24393,300.4018,5.400047,6.6082444,5.842417,2.9942403,1.2081976,0.44236994,-2.4058065,344639,0 days,0.0,-16.159245526934242,179.71875,0.00021803379,0.0,0.00021803379,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.17822659,0.20163643,0.37986302,0.8839007,93.84082,451.10742,544.94824,0.20802322,False,False,False,False,True,True,000110
23290,-15.878215174657369,-74.53125,311.12347,297.29556,297.13748,298.8035,302.8594,13.849943,14.010026,12.362621,4.484104,0.16008282,-1.4873219,-9.365839,343735,0 days,0.0,-15.878215174657369,-74.53125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0028793812,0.0135445595,0.010665178,-0.2125858,47.5,706.30176,753.80176,0.06725171,False,False,False,False,False,False,000000
23291,-15.878215174657369,-74.25,312.47638,295.04163,295.9749,298.14053,301.4753,17.455154,16.53015,14.366894,1.7357953,-0.92500496,-3.0882607,-15.719359,343736,0 days,0.0,-15.878215174657369,-74.25,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.011565208,0.45951807,0.44795287,-0.025168125,-122.67578,316.64355,193.96777,-0.38742548,False,False,False,False,False,True,000100
23300,-15.878215174657369,-71.71875,300.86847,299.75317,300.81485,301.01038,308.0505,5.664627,5.267461,5.036935,3.4813995,-0.39716625,-0.6276922,-2.1832275,343745,0 days,0.0,-15.878215174657369,-71.71875,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.179115e-06,0.93407285,0.93408203,9.82698e-06,-3.0517578e-05,1.0,0.9999695,-3.0517578e-05,-19.9375,25.0,5.0625,-0.7975,False,False,False,False,False,True,000100
23310,-15.878215174657369,-68.90625,292.8554,297.34073,297.7634,297.30038,293.12714,5.086885,5.146916,4.7742186,2.9519134,0.060030937,-0.31266642,-2.1349716,343755,0 days,0.0,-15.878215174657369,-68.90625,0.10598624,0.2553965,0.36138272,0.41498706,10.0,0.0,0.0,0.0,,0.0,0.027404785,0.027404785,0.0,1.13248825e-05,0.6656686,0.66567993,1.7012793e-05,-0.10598624,0.7446035,0.6386173,-0.14233916,10.0,140.0,150.0,0.071428575,True,False,False,False,True,False,100010
23419,-15.878215174657369,-5.625,298.2143,304.75516,304.47723,304.16858,300.6652,6.60188,6.349479,6.030378,2.526548,-0.25240088,-0.5715022,-4.075332,343980,0 days,0.0,-15.878215174657369,-5.625,3.0517578e-05,0.0,3.0517578e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.05480373,0.06573987,0.1205436,0.8336452,-317.06934,2055.3975,1738.3281,-0.15426181,False,False,False,False,False,True,000100
23585,-15.878215174657369,136.6875,312.09003,304.93768,305.24503,308.75226,313.2848,7.6450615,7.4152393,5.5381947,2.953086,-0.22982216,-2.1068668,-4.6919756,343206,0 days,0.0,-15.878215174657369,136.6875,0.029249907,0.0,0.029249907,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.26215184,0.40076208,0.6629139,0.6541333,-0.890625,1.890625,1.0,-0.47107437,False,False,False,False,True,True,000110
23586,-15.878215174657369,136.96875,311.01367,304.59332,306.01776,307.9393,313.10318,6.890025,5.777352,4.8877544,3.2708683,-1.1126733,-2.0022707,-3.6191568,343207,0 days,0.0,-15.878215174657369,136.96875,0.00689435,0.0,0.00689435,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.23447406,0.2230407,0.45751476,1.0512613,-0.24316406,1.890625,1.6474609,-0.1286157,False,False,False,False,True,True,000110
23608,-15.597184822122227,-74.8125,311.43234,306.25674,306.30478,311.8829,301.23743,5.590139,5.53973,3.2241051,4.9124107,-0.05040884,-2.3660338,-0.6777282,342454,0 days,0.0,-15.597184822122227,-74.8125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.008128524,0.38304996,0.37492144,-0.021220531,-123.3125,373.4961,250.1836,-0.3301574,False,False,False,False,False,True,000100
23610,-15.597184822122227,-74.25,314.76285,310.80887,309.85983,314.4451,300.9112,4.4715548,5.315598,2.5749311,2.1059027,0.84404325,-1.8966236,-2.365652,342456,0 days,0.0,-15.597184822122227,-74.25,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.05117798,0.05117798,0.0,7.5101852e-06,0.03148663,0.03149414,0.00023851982,0.0,1.0,1.0,0.0,-12.223633,25.0,12.776367,-0.4889453,False,False,False,False,False,True,000100
23628,-15.597184822122227,-69.1875,295.00793,303.28995,302.0994,301.26395,305.04816,8.346636,7.137194,6.3081303,3.5045862,-1.2094417,-2.0385056,-4.8420496,342474,0 days,0.0,-15.597184822122227,-69.1875,0.061621547,0.12308276,0.1847043,0.50065136,10.0,0.0,0.0,0.0,,0.0,0.005340576,0.005340576,0.0,-2.861023e-06,0.87356853,0.8735657,-3.2750984e-06,-0.061621547,0.87691724,0.8152957,-0.07027065,-1.0146484,140.0,138.98535,-0.007247489,False,False,False,False,False,False,000000
23900,-15.597184822122227,136.6875,309.584,303.5569,303.768,304.41794,313.61533,6.3512487,6.146134,5.59789,2.8738945,-0.20511484,-0.75335884,-3.4773543,341926,0 days,0.0,-15.597184822122227,136.6875,0.0008633137,0.0,0.0008633137,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.038862467,0.2003249,0.23918736,0.19399719,0.9873047,1.9941406,2.9814453,0.49510285,False,False,False,False,False,True,000100
23921,-15.316154469334318,-75.375,310.3938,303.8491,302.7565,305.1788,297.92023,6.9696674,7.8842382,5.901679,1.9525282,0.9145708,-1.0679884,-5.0171394,341172,0 days,0.0,-15.316154469334318,-75.375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.7312508e-05,0.0009032488,0.0009405613,0.041309226,-66.64746,459.9043,393.25684,-0.14491594,False,False,False,False,False,True,000100
23923,-15.316154469334318,-74.8125,315.2856,311.45447,310.1804,310.70328,300.97046,4.405831,5.423123,4.8748317,3.946352,1.017292,0.46900082,-0.45947886,341174,0 days,0.0,-15.316154469334318,-74.8125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.06515503,0.06515503,0.0,1.0371208e-05,0.124165654,0.124176025,8.352719e-05,0.0,1.0,1.0,0.0,-7.0,25.0,18.0,-0.28,False,False,False,False,False,True,000100
24240,-15.035124116299095,-73.125,297.3459,301.4025,301.91766,301.0032,303.66614,5.70154,6.0126123,5.644335,3.7573042,0.31107235,-0.0572052,-1.9442358,339900,0 days,0.0,-15.035124116299095,-73.125,-0.00090789795,0.004433751,0.0035258532,-0.20476972,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4305115e-05,0.9973612,0.9973755,1.4342963e-05,0.00090789795,0.99556625,0.99647415,0.0009119413,-46.679688,51.679688,5.0,-0.9032502,False,False,False,False,False,True,000100
24241,-15.035124116299095,-72.84375,297.56964,297.92017,300.74176,299.27975,303.73267,4.714276,5.2738314,4.9551044,3.7168891,0.55955553,0.24082851,-0.9973867,339901,0 days,0.0,-15.035124116299095,-72.84375,0.0024741888,0.0,0.0024741888,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-5.4836273e-06,0.9995172,0.9995117,-5.486276e-06,-0.0024741888,1.0,0.9975258,-0.0024741888,-20.0,25.0,5.0,-0.8,False,False,False,False,False,True,000100
24516,-15.035124116299095,135.5625,311.79794,304.9912,304.52618,307.9913,314.4827,7.2322454,7.608056,5.0918093,3.2047784,0.37581062,-2.1404362,-4.027467,339362,0 days,0.0,-15.035124116299095,135.5625,0.012681246,0.0,0.012681246,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.12868345,0.4333781,0.56206155,0.29693112,-0.60546875,1.9951172,1.3896484,-0.3034753,False,False,False,False,True,True,000110
24517,-15.035124116299095,135.84375,309.52426,304.38293,304.22495,304.68912,313.8578,5.765625,5.857196,5.3902926,3.5306106,0.091570854,-0.37533236,-2.2350144,339363,0 days,0.0,-15.035124116299095,135.84375,0.0004413128,0.0,0.0004413128,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.020702243,0.019598365,0.040300608,1.056325,2.4638672,2.7548828,5.21875,0.8943637,False,False,False,False,False,True,000100
24537,-14.754093763021956,-75.9375,309.1953,304.2633,303.07654,306.8453,301.27734,5.517064,6.4397984,3.7310734,3.5104508,0.92273426,-1.7859907,-2.0066133,338610,0 days,0.0,-14.754093763021956,-75.9375,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.008773804,0.09554362,0.08676982,-0.09183034,79.66992,184.6377,264.30762,0.43149325,False,False,False,False,False,True,000100
24542,-14.754093763021956,-74.53125,305.85303,301.47446,301.36285,302.08417,316.60803,6.7755,6.4152102,6.422017,3.2416916,-0.36028957,-0.35348272,-3.5338082,338615,0 days,0.0,-14.754093763021956,-74.53125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2278557e-05,0.94447625,0.9444885,1.3000387e-05,0.0,1.0,1.0,0.0,-15.8046875,25.0,9.1953125,-0.6321875,False,False,False,False,False,True,000100
24547,-14.754093763021956,-73.125,295.22656,298.34125,299.3878,298.16293,300.13803,4.9241014,5.248871,4.781495,3.8975675,0.3247695,-0.14260626,-1.0265338,338620,0 days,0.0,-14.754093763021956,-73.125,0.00081682205,0.002145648,0.00296247,0.3806878,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-0.00081682205,0.99785435,0.99703753,-0.0008185784,-72.41699,77.41699,5.0,-0.9354147,False,False,False,False,False,True,000100
24548,-14.754093763021956,-72.84375,293.45233,297.8416,299.50983,297.4618,298.5989,5.589166,6.513799,5.189081,4.0527935,0.924633,-0.40008497,-1.5363727,338621,0 days,0.0,-14.754093763021956,-72.84375,0.00017547607,0.0,0.00017547607,inf,10.0,0.0,0.0,0.0,,0.0,0.00064086914,0.00064086914,0.0,2.026558e-06,0.99819744,0.99819946,2.0302175e-06,-0.00017547607,1.0,0.9998245,-0.00017547607,-19.213867,25.0,5.786133,-0.7685547,False,False,False,False,False,True,000100
24549,-14.754093763021956,-72.5625,293.30847,296.98706,298.7928,296.5605,300.24487,5.6219287,6.3699493,4.852311,3.8710823,0.74802065,-0.76961756,-1.7508464,338622,0 days,0.0,-14.754093763021956,-72.5625,0.0070040226,0.0011364222,0.008140445,6.1632223,10.0,0.0006713867,0.0,0.0006713867,inf,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-0.0070040226,0.9988636,0.99185956,-0.007011991,6.2871094,5.0,11.287109,1.2574219,False,False,False,False,False,True,000100
24561,-14.754093763021956,-69.1875,290.60657,292.2358,286.85864,286.37442,300.72836,4.158239,5.495232,5.667019,3.7569077,1.3369932,1.50878,-0.4013312,338634,0 days,0.0,-14.754093763021956,-69.1875,0.030697703,0.002670765,0.03336847,11.493975,10.0,0.23080444,0.0,0.23080444,inf,2.503395e-06,0.0866369,0.086639404,2.8895252e-05,-2.503395e-06,0.9133631,0.9133606,-2.7408541e-06,-0.030697703,0.99732924,0.96663153,-0.03077991,-122.0,140.0,18.0,-0.87142855,False,True,False,False,False,True,000101
24797,-14.754093763021956,128.8125,314.09628,309.69577,309.65854,310.13068,312.02045,5.3293686,5.238265,4.8356137,2.6956487,-0.091103554,-0.49375486,-2.63372,338058,0 days,0.0,-14.754093763021956,128.8125,0.0020326376,0.0,0.0020326376,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.10766184,0.013533831,0.121195674,7.955016,1.5820312,5.9414062,7.5234375,0.2662722,False,False,False,False,True,True,000110
24821,-14.754093763021956,135.5625,311.055,307.86975,307.36557,307.8169,313.67273,4.847847,5.110199,4.771242,3.466747,0.262352,-0.07660484,-1.3810999,338082,0 days,0.0,-14.754093763021956,135.5625,0.00010514259,0.0,0.00010514259,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.018442154,0.03487706,0.053319216,0.528776,-0.61328125,2.5449219,1.9316406,-0.24098235,False,False,False,False,False,True,000100
24840,-14.473063409508253,-76.21875,305.63425,302.5383,301.31357,303.7307,302.02368,5.080205,5.662622,4.539852,4.5467515,0.582417,-0.5403528,-0.53345346,337329,0 days,0.0,-14.473063409508253,-76.21875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.00074255466,0.0028380156,0.002095461,-0.26164573,102.302734,216.78906,319.0918,0.4718999,False,False,False,False,False,True,000100
24851,-14.473063409508253,-73.125,295.7402,300.54007,301.1239,301.1854,298.6444,5.3320656,5.7970934,5.8871536,3.480168,0.4650278,0.55508804,-1.8518975,337340,0 days,0.0,-14.473063409508253,-73.125,0.00043416023,0.00026893616,0.0007030964,1.6143616,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,-0.00043416023,0.99973106,0.9992969,-0.00043427703,-64.5166,77.41699,12.900391,-0.83336484,False,False,False,False,False,True,000100
24853,-14.473063409508253,-72.5625,294.46558,299.2449,299.4506,299.04926,298.2582,5.7422976,5.7023535,5.4876723,3.595179,-0.039944172,-0.25462532,-2.1471186,337342,0 days,0.0,-14.473063409508253,-72.5625,0.0005927086,0.0,0.0005927086,inf,10.0,0.0,0.0,0.0,,1.0251999e-05,0.004903078,0.00491333,0.0020909312,-1.0251999e-05,0.9950969,0.99508667,-1.0302513e-05,-0.0005927086,1.0,0.9994073,-0.0005927086,-7.0,25.0,18.0,-0.28,False,False,False,False,False,True,000100
25074,-14.473063409508253,40.78125,307.2785,302.99655,302.56577,303.11652,305.80774,5.1910176,5.525862,5.133512,2.5739665,0.3348446,-0.057505608,-2.6170511,336465,0 days,0.0,-14.473063409508253,40.78125,0.017414808,0.0,0.017414808,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.02967143,0.40715742,0.43682885,0.07287459,38.043945,344.33398,382.37793,0.1104856,False,False,False,False,False,True,000100
25119,-14.473063409508253,141.46875,309.7759,306.1537,306.21872,306.91788,313.45813,5.5233736,5.368728,5.0063577,2.9054358,-0.15464544,-0.51701593,-2.6179378,336823,0 days,0.0,-14.473063409508253,141.46875,5.4478645e-05,0.0,5.4478645e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.008464932,0.15372062,0.16218555,0.055066995,5.7060547,4.2539062,9.959961,1.3413682,False,False,False,False,False,True,000100
25132,-14.473063409508253,167.34375,297.16544,306.68024,306.41788,305.02133,307.47302,9.514818,9.252458,7.8558993,3.10013,-0.26236057,-1.6589189,-6.414688,336915,0 days,0.0,-14.473063409508253,167.34375,4.7683716e-07,0.0,4.7683716e-07,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0005736351,0.0020985603,0.0026721954,0.27334696,-75.796875,1629.5049,1553.708,-0.04651528,False,False,False,False,False,False,000000
25133,-14.473063409508253,167.625,297.61386,306.0064,305.7553,303.93085,304.10104,8.392569,8.141456,6.320835,2.563984,-0.25111294,-2.0717335,-5.8285847,336916,0 days,0.0,-14.473063409508253,167.625,1.8954277e-05,0.0,1.8954277e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0011862516,0.0097795725,0.010965824,0.121298924,39.51465,2034.4609,2073.9756,0.019422663,False,False,False,False,False,False,000000
25134,-14.473063409508253,168.1875,298.134,305.9327,305.36774,303.55334,304.20996,7.7986927,7.2337084,5.420868,3.5837014,-0.5649843,-2.3778248,-4.2149916,336918,0 days,0.0,-14.473063409508253,168.1875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.004623413,0.0022888184,0.0069122314,2.02,87.25488,2031.1641,2118.419,0.042958066,False,False,False,False,False,False,000000
25138,-14.192033055763279,-169.3125,298.71613,303.80133,306.01285,302.73047,300.90048,5.08521,7.29675,4.014362,2.893422,2.2115402,-1.070848,-2.191788,335718,0 days,0.0,-14.192033055763279,-169.3125,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0032672882,0.015616775,0.018884063,0.20921658,17.19629,3012.2725,3029.4688,0.005708743,False,False,False,False,False,False,000000
25139,-14.192033055763279,-76.21875,313.32306,306.96866,305.86572,312.62253,300.88803,6.6427035,7.6205697,3.8527782,2.5605614,0.9778662,-2.7899253,-4.082142,336049,0 days,0.0,-14.192033055763279,-76.21875,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.017244458,0.44817245,0.430928,-0.038477283,11.628906,82.97949,94.6084,0.14014193,False,False,False,False,False,True,000100
25151,-14.192033055763279,-72.84375,295.16495,299.21072,299.97882,301.10803,300.34818,5.0330663,5.5400085,6.462173,3.6503644,0.5069423,1.4291067,-1.3827019,336061,0 days,0.0,-14.192033055763279,-72.84375,0.00033080578,0.0,0.00033080578,inf,10.0,0.0,0.0,0.0,,-1.0728836e-05,0.009776354,0.009765625,-0.0010974271,1.0728836e-05,0.99022365,0.9902344,1.083476e-05,-0.00033080578,1.0,0.9996692,-0.00033080578,-7.0,25.0,18.0,-0.28,False,False,False,False,False,True,000100
